Academic Year,TAP College Code,Federal School Code,TAP College Name,TAP Sector Group,Scholarship Headcount,Scholarship FTE,Scholarship Dollars
2010,5645,7273,CUNY  BARUCH COLL GRAD,1-CUNY SR,6,3.75,"$12,920.71 "
2010,5270,2689,CUNY HUNTER COLLEGE GRAD,1-CUNY SR,6,6,"$24,545.31 "
2010,5205,2687,CUNY BROOKLYN COLLEGE GRAD,1-CUNY SR,6,1.88,"$9,098.29 "
2010,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,3-SUNY SO,6,4.5,"$14,321.70 "
2010,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,4-SUNY CC,6,4.29,"$11,495.60 "
2010,2188,2896,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,4.5,"$19,634.82 "
2010,1420,4765,CUNY GRAD SCH UNDERGRAD PROG,1-CUNY SR,5,3.13,"$11,154.76 "
2010,836,9479,ST PAUL'S SCH NURSING SI,5-INDEPENDENT,5,4,"$58,288.80 "
2010,765,6467,ST JOSEPH HOSP SCH NURS SYRACUSE,5-INDEPENDENT,5,5,"$3,922.00 "
2010,410,2759,MANHATTAN SCHOOL OF MUSIC,5-INDEPENDENT,5,5,"$2,370.00 "
2010,7826,17163,ART INSTITUTE OF NEW YORK CITY,6-BUS. DEGREE,5,3.33,"$3,829.69 "
2010,7480,8495,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,5,4.33,"$16,742.99 "
2010,5725,2778,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,5,4.63,"$68,839.82 "
2010,5620,4765,CUNY GRAD SCH AND UNIV CENTER,1-CUNY SR,5,3.17,"$37,311.97 "
2010,5480,2677,BROOKLYN LAW SCHOOL,5-INDEPENDENT,5,5.92,"$28,866.84 "
2010,5210,2681,CANISIUS COLLEGE GRAD,5-INDEPENDENT,5,3.5,"$15,260.19 "
2010,5034,2744,KEUKA COLLEGE,5-INDEPENDENT,5,2.83,"$14,956.23 "
2010,2265,21691,DAVIS COLLEGE,5-INDEPENDENT,5,5,"$9,307.10 "
2010,340,2742,JUILLIARD SCHOOL,5-INDEPENDENT,4,4,"$2,672.00 "
2010,190,6445,CROUSE HOSPITAL,5-INDEPENDENT,4,3,"$4,400.55 "
2010,7833,7329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,4,3.5,"$14,590.56 "
2010,7124,5208,COLL WESTCHESTER 2YR,6-BUS. DEGREE,4,5,"$21,309.80 "
2010,5955,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,4,1,"$8,414.00 "
2010,5450,2836,SUNY BINGHAMTON(GRAD),3-SUNY SO,4,4,"$31,087.94 "
2010,5400,2841,SUC BROCKPORT GRAD,3-SUNY SO,4,2.38,"$11,246.76 "
2010,5240,2707,COLUMBIA UNIV  INTL AFFAIRS GRAD,5-INDEPENDENT,4,3.75,"$18,292.61 "
2010,5220,2699,CLARKSON UNIVERSITY- GRAD,5-INDEPENDENT,4,3.5,"$13,196.75 "
2010,2262,13029,BORICUA COLLEGE,5-INDEPENDENT,4,4,"$3,856.00 "
2010,710,6461,ST ELIZABETH COLG OF NURSING,5-INDEPENDENT,3,2.5,"$1,573.00 "
2010,55,21068,BRAMSON ORT COLLEGE,5-INDEPENDENT,3,2.75,"$19,112.80 "
2010,7845,4811,EVEREST INSTITUTE,6-BUS. DEGREE,3,3,"$14,653.30 "
2010,7837,107329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,3,1.83,"$8,888.25 "
2010,7736,2678,BRYANT & STRATTON SYRACUSE,6-BUS. DEGREE,3,3,"$5,843.10 "
2010,7264,20757,BRIARCLIFFE COLLEGE-PATCHOGUE,6-BUS. DEGREE,3,2.25,"$10,981.97 "
2010,7262,20757,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,3,3,"$14,637.30 "
2010,6732,2678,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,3,2,"$3,110.05 "
2010,5415,2821,ST JOHN FISHER COLLEGE-GRADUATE,5-INDEPENDENT,3,1.63,"$28,388.04 "
2010,5235,2705,COLLEGE OF SAINT ROSE GRAD,5-INDEPENDENT,3,1.13,"$5,325.62 "
2010,5120,2882,SYRACUSE UNIVERSITY GRAD,5-INDEPENDENT,3,2.25,"$10,965.97 "
2010,5115,2772,MERCY COLLEGE-GRAD,5-INDEPENDENT,3,2.13,"$12,561.92 "
2010,5110,2823,ST JOHNS UNIVERSITY - GRAD,5-INDEPENDENT,3,1.75,"$8,534.42 "
2010,5100,2817,ST BONAVENTURE UNIVERSITY GRAD,5-INDEPENDENT,3,1.63,"$7,180.17 "
2010,5070,2796,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,3,0.88,"$4,251.21 "
2010,5035,2711,CORNELL UNIV.-JOHNSON GRAD SCHOOL,5-INDEPENDENT,3,2.5,"$12,189.75 "
2010,5021,3979,COLUMBIA U TEACHERS COL GRAD,5-INDEPENDENT,3,3,"$44,847.10 "
2010,5000,2666,ADELPHI UNIVERSITY,5-INDEPENDENT,3,3.5,"$17,168.75 "
2010,2093,2763,MARIA COLLEGE-REGULAR DAY,5-INDEPENDENT,2,2.08,"$10,166.19 "
2010,1653,5066,FAXSTON ST LUKES SCHOOL RAD TECH,8-OTHER,2,2,$899.00 
2010,1075,7465,AMERICAN ACAD OF DRAMATIC ARTS,6-BUS. DEGREE,2,2,"$5,304.10 "
2010,840,9248,SAMARITAN HOSP NURSING,5-INDEPENDENT,2,1.33,"$4,308.33 "
2010,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,5-INDEPENDENT,2,2,"$1,928.00 "
2010,437,12364,ST PAUL'S SCH NURSING,5-INDEPENDENT,2,1,"$4,895.10 "
2010,287,10153,HELENE FULD SCHOOL REG NURSING,5-INDEPENDENT,2,1.33,"$5,058.43 "
2010,7870,9077,UTICA SCHOOL OF COMMERCE,6-BUS. DEGREE,2,1,"$4,008.86 "
2010,7863,21634,NEW YORK CAREER INSTITUTE,6-BUS. DEGREE,2,1.33,"$17,062.95 "
2010,7839,7329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,2,2,"$9,758.20 "
2010,6480,8495,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,2,1.67,"$6,935.70 "
2010,6270,25994,NY COLL HEALTH PROF,5-INDEPENDENT,2,1.25,"$6,118.87 "
2010,6045,7304,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,2,2.5,"$18,961.70 "
2010,5565,2846,SUC NEW PALTZ,3-SUNY SO,2,1.63,"$21,843.80 "
2010,5515,2783,NEW YORK LAW SCHOOL,5-INDEPENDENT,2,2,"$9,758.20 "
2010,5455,2782,NEW YORK INST TECH,5-INDEPENDENT,2,1.04,"$5,067.20 "
2010,5420,2848,SUC OSWEGO,3-SUNY SO,2,0.38,"$1,819.66 "
2010,5345,10142,TOURO COLLEGE,5-INDEPENDENT,2,1,"$3,070.61 "
2010,5075,2790,NYACK COLLEGE,5-INDEPENDENT,2,2,"$9,758.20 "
2010,5017,12277,NEW YORK CHIROPRACTIC COLLEGE,5-INDEPENDENT,2,1.67,"$8,142.50 "
2010,5011,2667,DOWLING COLLEGE,5-INDEPENDENT,2,1,"$4,895.10 "
2010,2320,21700,SWEDISH INSTITUTE,6-BUS. DEGREE,2,2,"$9,774.20 "
2010,2315,10727,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,2,0.75,"$2,046.93 "
2010,2300,2772,MERCY COLLEGE,5-INDEPENDENT,2,1,"$2,676.55 "
2010,2158,2896,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,1,1,$474.00 
2010,2140,2795,PAUL SMITHS COLLEGE,5-INDEPENDENT,1,1,$474.00 
2010,1690,6461,ST ELIZABETH HOSP SCHOOL RAD TECH,8-OTHER,1,1,$474.00 
2010,1675,12045,CENTRAL SUFFOLK SCH RAD TECH,8-OTHER,1,1,"$6,860.00 "
2010,1650,5064,ST JAMES MERCY HOSP SCH XRAY TECH,8-OTHER,1,1,"$1,454.00 "
2010,1620,6435,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,1,$425.00 
2010,1610,11614,CHAMPLAIN VLY SCHL OF RADIOLOGY,8-OTHER,1,1,$474.00 
2010,844,9248,SAMARITAN HOSPITAL NURSING,8-OTHER,1,0.33,"$1,631.70 "
2010,762,2825,ST JOSEPHS COLLEGE - WEEKEND,5-INDEPENDENT,1,0.67,"$3,247.40 "
2010,745,6443,ST JOHN'S RIVERSIDE HOSPITAL,5-INDEPENDENT,1,0.5,$245.00 
2010,641,2805,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,1,1,$473.99 
2010,605,30277,PACIFIC COLLEGE OF ORIENTAL MED,6-BUS. DEGREE,1,1,$473.99 
2010,355,40953,THE KING'S COLLEGE,5-INDEPENDENT,1,1,$474.00 
2010,45,6438,PHILLIPS BETH ISRAEL SCH.NURSING,5-INDEPENDENT,1,0.96,"$4,675.22 "
2010,7952,10813,AMERICAN ACADEMY MCALLISTER INST.,6-BUS. DEGREE,1,0.5,$245.00 
2010,7941,20937,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,1,"$12,341.80 "
2010,7936,25408,"878 EDUCATION, LLC",6-BUS. DEGREE,1,1,"$1,454.00 "
2010,7895,7405,WOOD TOBE-COBURN SCHOOL,6-BUS. DEGREE,1,0.5,$735.00 
2010,7880,22652,GLOBAL BUSINESS INSTITUTE,7-BUS. NON-DEG,1,1,$474.00 
2010,7874,23065,PROFESSIONAL BUSINESS COLLEGE,5-INDEPENDENT,1,1,$474.00 
2010,7738,20937,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,0.5,$735.00 
2010,7699,12358,PLAZA COLLEGE-2YR,6-BUS. DEGREE,1,1.5,"$1,875.00 "
2010,7491,11647,SANFORD BROWN INSTITUTE,6-BUS. DEGREE,1,1,"$4,895.10 "
2010,7045,10837,SIMMONS INSTITUTE FUNERAL SERVICE,6-BUS. DEGREE,1,0.5,$245.00 
2010,6698,12358,PLAZA COLLEGE- BA,6-BUS. DEGREE,1,0.5,$220.50 
2010,5866,10142,TOURO COLLEGE,5-INDEPENDENT,1,1,"$4,879.10 "
2010,5858,7468,SCHOOL OF VISUAL ARTS-GRAD,6-BUS. DEGREE,1,1,"$4,879.10 "
2010,5830,2775,MOLLOY COLLEGE,5-INDEPENDENT,1,0.38,"$1,819.66 "
2010,5785,13029,BORICUA COLLEGE,5-INDEPENDENT,1,1,"$4,879.10 "
2010,5780,2739,ITHACA COLLEGE PHYS/OCC THERAPY,5-INDEPENDENT,1,0.92,"$4,471.17 "
2010,5755,2748,LEMOYNE COLLEGE GRAD,5-INDEPENDENT,1,1,"$4,805.04 "
2010,5720,2712,D'YOUVILLE COLLEGE,5-INDEPENDENT,1,0.75,"$3,655.31 "
2010,5685,2779,NAZARETH COLLEGE GRAD,5-INDEPENDENT,1,1,"$4,979.00 "
2010,5615,2850,SUC POTSDAM,3-SUNY SO,1,1,"$4,979.00 "
2010,5610,2849,SUNY PLATTSBURGH GRAD,3-SUNY SO,1,0.5,"$2,431.55 "
2010,5605,2843,SUC CORTLAND,3-SUNY SO,1,1,"$1,789.15 "
2010,5600,38813,GRADUATE COLLEGE UNION UNIVERSITY,5-INDEPENDENT,1,1,"$4,503.40 "
2010,5590,2847,SUC ONEONTA,3-SUNY SO,1,1,$403.82 
2010,5585,2844,SUC FREDONIA,3-SUNY SO,1,0.25,$987.00 
2010,5555,2851,SUC ENV SCI&FORESTRY,3-SUNY SO,1,0.5,"$2,431.54 "
2010,5540,2840,SUNY UPSTATE MEDICAL UNIV. (GRAD),3-SUNY SO,1,0.75,"$3,655.32 "
2010,5536,2839,SUNY DOWNSTATE MED CENTER GRAD,3-SUNY SO,1,1,"$2,460.05 "
2010,5533,2791,PACE UNIVERSITY SCHOOL OF LAW,5-INDEPENDENT,1,1,"$4,879.10 "
2010,5518,4799,MONROE COLLEGE,6-BUS. DEGREE,1,1.13,"$1,766.00 "
2010,5475,2887,ALBANY MEDICAL COLLEGE,5-INDEPENDENT,1,1,"$4,879.10 "
2010,5435,2758,MANHATTAN COLLEGE,5-INDEPENDENT,1,1,"$4,879.10 "
2010,5425,9769,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,1,0.5,"$2,447.55 "
2010,5355,2704,COLL OF NEW ROCHELLE GRAD,5-INDEPENDENT,1,0.46,"$18,796.50 "
2010,5330,2832,ST THOMAS AQUINAS COLLEGE-GRAD,5-INDEPENDENT,1,1,"$4,979.00 "
2010,5275,2739,ITHACA COLLEGE,5-INDEPENDENT,1,1,"$4,139.09 "
2010,5271,7022,CUNY HERBERT H LEHMAN GRAD,1-CUNY SR,1,1.13,"$5,490.98 "
2010,5200,2668,ALFRED UNIVERSITY GRAD,5-INDEPENDENT,1,0.5,"$2,431.55 "
2010,5133,2837,SUNY BUFFALO,3-SUNY SO,1,0.5,"$2,431.55 "
2010,5105,2772,MERCY COLLEGE GRAD,5-INDEPENDENT,1,0.67,"$3,247.40 "
2010,5065,7109,SUC OLD WESTBURY,3-SUNY SO,1,0.25,"$1,207.77 "
2010,5042,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,1,0.92,"$4,471.17 "
2010,5040,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,1,1.13,"$5,490.99 "
2010,5030,2711,CORNELL UNIVERSITY GRAD,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,1010,2837,SUNY BUFFALO,3-SUNY SO,912,866.75,"$939,083.57 "
2009,175,2711,CORNELL UNIVERSITY,5-INDEPENDENT,871,839.5,"$788,448.55 "
2009,555,2785,NEW YORK UNIVERSITY,5-INDEPENDENT,846,799.08,"$949,850.07 "
2009,880,2836,SUNY BINGHAMTON,3-SUNY SO,846,820.21,"$936,891.24 "
2009,875,2838,SUNY STONY BROOK,3-SUNY SO,812,769.25,"$790,029.60 "
2009,920,2845,SUC GENESEO,3-SUNY SO,736,701.92,"$694,354.14 "
2009,650,2806,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,677,589.79,"$587,449.76 "
2009,1015,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,568,557.25,"$467,306.90 "
2009,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),5-INDEPENDENT,540,518.5,"$641,215.03 "
2009,751,2823,ST JOHNS UNIVERSITY,5-INDEPENDENT,536,516.5,"$715,305.79 "
2009,1411,2688,CUNY CITY COLLEGE,1-CUNY SR,528,475.96,"$504,435.49 "
2009,1413,2689,CUNY HUNTER COLLEGE,1-CUNY SR,513,458.29,"$393,422.08 "
2009,635,2803,RENSSELAER POLYTECHNIC INST,5-INDEPENDENT,457,433.5,"$400,873.88 "
2009,895,2835,SUNY ALBANY (UNDERGRAD),3-SUNY SO,446,413.83,"$864,337.87 "
2009,174,2711,CORNELL UNIV STATUTORY COLLEGES,3-SUNY SO,426,407.5,"$341,492.50 "
2009,1409,7273,CUNY BARUCH COLLEGE,1-CUNY SR,404,354.63,"$358,861.07 "
2009,245,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,389,374.63,"$662,574.10 "
2009,1416,2690,CUNY QUEENS COLLEGE,1-CUNY SR,353,321.79,"$305,531.11 "
2009,120,2699,CLARKSON UNIVERSITY,5-INDEPENDENT,322,305.5,"$260,102.20 "
2009,330,2739,ITHACA COLLEGE,5-INDEPENDENT,320,311.75,"$388,024.75 "
2009,1410,2687,CUNY BROOKLYN COLLEGE,1-CUNY SR,306,258.54,"$287,929.32 "
2009,900,2841,SUC BROCKPORT (UNDERGRAD),3-SUNY SO,301,275.58,"$466,516.18 "
2009,90,2681,CANISIUS COLLEGE,5-INDEPENDENT,261,256,"$246,503.59 "
2009,150,2707,COLUMBIA UNIV,5-INDEPENDENT,261,258.25,"$259,648.90 "
2009,935,2848,SUC OSWEGO (UNDERGRAD),3-SUNY SO,231,218,"$412,678.89 "
2009,915,2844,SUC FREDONIA,3-SUNY SO,217,205.25,"$247,073.76 "
2009,930,2847,SUC ONEONTA,3-SUNY SO,216,202.25,"$344,442.82 "
2009,403,2751,LONG ISLAND UNIVERSITY,5-INDEPENDENT,213,192.75,"$511,701.72 "
2009,1414,2693,CUNY JOHN JAY COLLEGE,1-CUNY SR,211,176.08,"$299,138.39 "
2009,685,2816,SIENA COLLEGE,5-INDEPENDENT,208,200.5,"$293,928.40 "
2009,945,2850,SUC POTSDAM,3-SUNY SO,207,196.29,"$288,860.35 "
2009,910,2843,SUC CORTLAND (UNDERGRAD),3-SUNY SO,199,177.25,"$385,486.70 "
2009,925,2846,SUC NEW PALTZ,3-SUNY SO,198,186.25,"$349,065.86 "
2009,905,2842,SUC BUFFALO,3-SUNY SO,190,169.38,"$345,276.04 "
2009,2180,2872,MONROE COMMUNITY COLLEGE,4-SUNY CC,188,142.33,"$250,879.24 "
2009,300,2732,HOFSTRA UNIVERSITY,5-INDEPENDENT,183,172.75,"$410,193.19 "
2009,2065,10684,ERIE COMMUNITY COLL - ALL CAMPUS,4-SUNY CC,183,139.5,"$324,207.13 "
2009,525,2779,NAZARETH COLLEGE,5-INDEPENDENT,179,172.5,"$194,664.05 "
2009,940,2849,SUNY PLATTSBURGH,3-SUNY SO,178,164,"$287,620.81 "
2009,735,2821,ST JOHN FISHER COLLEGE,5-INDEPENDENT,178,171.13,"$180,395.99 "
2009,155,2708,BARNARD COLLEGE,5-INDEPENDENT,177,169.5,"$138,451.00 "
2009,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,1-CUNY SR,173,151.71,"$155,308.10 "
2009,995,2885,ALBANY COLLEGE OF PHARMACY,5-INDEPENDENT,162,157.25,"$118,927.50 "
2009,775,2829,ST LAWRENCE UNIVERSITY,5-INDEPENDENT,161,156.25,"$170,168.35 "
2009,10,2666,ADELPHI UNIVERSITY,5-INDEPENDENT,159,147.5,"$280,837.33 "
2009,375,2748,LEMOYNE COLLEGE,5-INDEPENDENT,151,147.5,"$157,711.68 "
2009,1030,2895,VASSAR COLLEGE,5-INDEPENDENT,150,138.5,"$108,905.00 "
2009,440,2765,MARIST COLLEGE,5-INDEPENDENT,150,144.25,"$391,418.74 "
2009,125,2701,COLGATE UNIVERSITY,5-INDEPENDENT,150,146,"$154,642.80 "
2009,2185,2875,ONONDAGA COMMUNITY COLLEGE,4-SUNY CC,149,115.88,"$288,178.19 "
2009,560,2788,NIAGARA UNIVERSITY,5-INDEPENDENT,146,138.63,"$175,629.46 "
2009,405,2758,MANHATTAN COLLEGE,5-INDEPENDENT,142,136.5,"$359,704.35 "
2009,270,2728,HAMILTON COLLEGE,5-INDEPENDENT,140,138,"$143,216.40 "
2009,305,2734,HOUGHTON COLLEGE,5-INDEPENDENT,135,129.5,"$134,857.20 "
2009,140,2705,COLLEGE OF SAINT ROSE,5-INDEPENDENT,133,125.5,"$223,607.38 "
2009,990,2889,UNION COLLEGE,5-INDEPENDENT,130,123.83,"$141,970.14 "
2009,610,2796,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,129,123,"$111,450.40 "
2009,913,10286,SUC EMPIRE STATE COLLEGE,3-SUNY SO,128,89.04,"$380,433.22 "
2009,295,2731,HOBART AND WILLIAM SMITH COLLEGES,5-INDEPENDENT,125,122,"$110,775.10 "
2009,215,2718,ELMIRA COLLEGE,5-INDEPENDENT,125,120.5,"$166,325.40 "
2009,865,10142,TOURO COLLEGE,5-INDEPENDENT,117,112.75,"$161,863.61 "
2009,855,2814,SKIDMORE COLLEGE,5-INDEPENDENT,115,114,"$131,702.80 "
2009,758,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,114,107.63,"$196,844.48 "
2009,1417,2698,CUNY COL STATEN ISLAND,1-CUNY SR,107,90.33,"$232,112.06 "
2009,590,2791,PACE UNIVERSITY,5-INDEPENDENT,105,96.58,"$160,980.32 "
2009,2120,2782,NEW YORK INST TECH 4YR,5-INDEPENDENT,103,94.5,"$114,663.75 "
2009,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,1-CUNY SR,99,77.63,"$89,634.30 "
2009,950,2851,SUC ENV SCI&FORESTRY,3-SUNY SO,99,92.5,"$93,474.52 "
2009,2157,2878,SUFFOLK COMMUNITY COLLEGE,4-SUNY CC,93,66.08,"$274,360.28 "
2009,325,2737,IONA COLLEGE,5-INDEPENDENT,88,85,"$250,800.30 "
2009,1404,2691,CUNY MANHATTAN CC,2-CUNY CC,88,62.04,"$99,318.95 "
2009,168,2707,COLUMBIA UNIV SCH ENGINEERING,5-INDEPENDENT,87,86,"$83,000.00 "
2009,670,2808,DAEMEN COLLEGE,5-INDEPENDENT,83,78.63,"$100,866.77 "
2009,1022,2883,SYRACUSE UNIV UTICA COLLEGE,5-INDEPENDENT,82,76,"$76,463.78 "
2009,695,2817,ST BONAVENTURE UNIVERSITY,5-INDEPENDENT,81,76.25,"$100,795.84 "
2009,2085,2869,JAMESTOWN COMMUNITY COLLEGE,4-SUNY CC,76,64.25,"$118,712.06 "
2009,640,2805,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,75,72.13,"$77,635.54 "
2009,2256,7532,FINGER LAKES COMMUNITY COLLEGE,4-SUNY CC,74,56.42,"$129,428.10 "
2009,1085,2903,YESHIVA UNIVERSITY,5-INDEPENDENT,73,72,"$77,030.00 "
2009,2220,2870,JEFFERSON COMMUNITY COLLEGE,4-SUNY CC,71,52.54,"$107,015.97 "
2009,1402,2694,CUNY KINGSBOROUGH CC,2-CUNY CC,68,47.63,"$109,030.90 "
2009,1418,4759,CUNY YORK COLLEGE,1-CUNY SR,68,58.25,"$58,721.36 "
2009,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,4-SUNY CC,65,58.92,"$112,839.02 "
2009,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,4-SUNY CC,61,48.46,"$63,718.72 "
2009,970,6791,SUC PURCHASE,3-SUNY SO,60,58.5,"$133,731.12 "
2009,285,2729,HARTWICK COLLEGE,5-INDEPENDENT,58,56.5,"$85,513.80 "
2009,591,2791,PACE UNIVERSITY WESTCHESTER,5-INDEPENDENT,58,55,"$194,995.99 "
2009,500,2775,MOLLOY COLLEGE,5-INDEPENDENT,58,55.83,"$216,978.52 "
2009,1040,2899,WAGNER COLLEGE,5-INDEPENDENT,57,55.25,"$152,340.63 "
2009,4975,11678,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,56,49.17,"$67,359.73 "
2009,2113,2873,NASSAU COMMUNITY COLLEGE,4-SUNY CC,56,40.25,"$206,648.56 "
2009,195,2712,D'YOUVILLE COLLEGE,5-INDEPENDENT,55,50.63,"$82,333.05 "
2009,2042,2863,CORNING COMMUNITY COLLEGE,4-SUNY CC,54,40.83,"$108,184.44 "
2009,2000,2860,ADIRONDACK COMMUNITY COLLEGE,4-SUNY CC,54,42.04,"$72,390.97 "
2009,20,2668,ALFRED UNIVERSITY,5-INDEPENDENT,53,48,"$42,000.00 "
2009,2215,2874,NIAGARA COMMUNITY COLLEGE,4-SUNY CC,53,40.75,"$97,057.19 "
2009,2110,2778,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,52,48.13,"$243,838.43 "
2009,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,51,47.5,"$51,757.70 "
2009,35,2671,BARD COLLEGE,5-INDEPENDENT,51,46.5,"$39,645.00 "
2009,1403,10051,CUNY LAGUARDIA CC,2-CUNY CC,50,36,"$64,728.18 "
2009,130,2703,COL OF MT ST VINCENT 4YR SEM,5-INDEPENDENT,50,47.5,"$140,997.75 "
2009,170,2710,COOPER UNION ADVNCMT SCI ART,5-INDEPENDENT,49,48.5,"$44,175.00 "
2009,345,2744,KEUKA COLLEGE,5-INDEPENDENT,46,43,"$57,806.30 "
2009,715,2820,ST FRANCIS COLLEGE,5-INDEPENDENT,45,39.5,"$120,006.10 "
2009,1050,2901,WELLS COLLEGE,5-INDEPENDENT,44,42,"$36,155.10 "
2009,615,2798,PRATT INSTITUTE,5-INDEPENDENT,44,40.5,"$28,985.00 "
2009,2125,2876,ORANGE COUNTY COMMUNITY COLLEGE,4-SUNY CC,44,35.33,"$150,407.08 "
2009,2100,2772,MERCY COLLEGE,5-INDEPENDENT,43,34.38,"$66,028.11 "
2009,2070,2866,FASHION INST TECH-LOWER DIVISION,4-SUNY CC,43,40,"$75,127.30 "
2009,1407,2697,CUNY QUEENSBOROUGH CC,2-CUNY CC,42,29.75,"$34,440.59 "
2009,675,2810,THE SAGE COLLEGES,5-INDEPENDENT,40,36.63,"$35,005.21 "
2009,2252,6782,GENESEE COMMUNITY COLLEGE,4-SUNY CC,40,32.25,"$67,138.30 "
2009,6730,8556,BERKELEY COLLEGE,6-BUS. DEGREE,39,32,"$101,926.04 "
2009,1400,2692,CUNY BRONX CC,2-CUNY CC,38,29.71,"$29,173.70 "
2009,3030,2859,MORRISVILLE STATE COLLEGE,3-SUNY SO,38,30.54,"$73,582.29 "
2009,2160,2881,WESTCHESTER COMMUNITY COLLEGE,4-SUNY CC,38,25.67,"$85,685.17 "
2009,2025,2862,BROOME COMMUNITY COLLEGE,4-SUNY CC,38,27.08,"$31,316.48 "
2009,3010,2855,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,37,29.67,"$68,656.61 "
2009,960,2668,ALFRED UNIVERSITY,3-SUNY SO,36,34.5,"$25,986.00 "
2009,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,36,27.79,"$106,648.67 "
2009,830,2832,ST THOMAS AQUINAS COLLEGE,5-INDEPENDENT,36,35.5,"$93,359.30 "
2009,505,2777,MEDAILLE COLLEGE,5-INDEPENDENT,35,31.5,"$40,967.85 "
2009,420,2760,MANHATTANVILLE COLLEGE,5-INDEPENDENT,35,31.5,"$111,820.38 "
2009,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,35,32,"$41,308.32 "
2009,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,4-SUNY CC,34,26.88,"$51,957.58 "
2009,755,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,34,30,"$47,924.75 "
2009,11,2667,DOWLING COLLEGE,5-INDEPENDENT,34,31.38,"$114,755.89 "
2009,2035,2685,CAZENOVIA COLLEGE,5-INDEPENDENT,32,31,"$29,565.50 "
2009,965,7109,SUNY COLLEGE AT OLD WESTBURY (UG),3-SUNY SO,31,26.5,"$62,989.53 "
2009,6015,2856,SUNY COBLESKILL,3-SUNY SO,31,24.96,"$54,155.17 "
2009,1415,10097,CUNY MEDGER EVERS COLLEGE,1-CUNY SR,30,23.38,"$34,281.01 "
2009,2053,2864,DUTCHESS COMMUNITY COLLEGE,4-SUNY CC,30,25.29,"$60,530.47 "
2009,136,2704,COLL OF NEW ROCHELLE NEW RESOURCE,5-INDEPENDENT,29,24.75,"$26,246.15 "
2009,5430,2838,SUNY STONY BROOK,3-SUNY SO,28,18.13,"$133,132.61 "
2009,7858,7468,SCHOOL OF VISUAL ARTS,6-BUS. DEGREE,28,26,"$109,481.26 "
2009,975,2866,FASHION INST TECH UPPER DIVISION,4-SUNY CC,27,25.25,"$38,307.66 "
2009,535,20662,THE NEW SCHOOL,5-INDEPENDENT,27,26.75,"$53,878.50 "
2009,845,2813,SARAH LAWRENCE COLLEGE,5-INDEPENDENT,26,24.5,"$31,918.20 "
2009,955,2853,SUNY MARITIME COLLEGE,3-SUNY SO,25,22.5,"$165,144.27 "
2009,3020,2857,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,24,21.5,"$56,139.65 "
2009,2005,2861,CAYUGA COMMUNITY COLLEGE,4-SUNY CC,23,20.67,"$46,224.43 "
2009,5130,2837,SUNY BUFFALO,3-SUNY SO,21,14.21,"$73,833.66 "
