Academic Year,College Name,Sector Group,Headcount,Amount
2010,CUNY COL STATEN ISLAND,1-CUNY SR,118,"$247,856.94 "
2010,ELMIRA COLLEGE,5-INDEPENDENT,116,"$171,075.45 "
2010,NIAGARA UNIVERSITY,5-INDEPENDENT,114,"$103,064.70 "
2010,HOUGHTON COLLEGE,5-INDEPENDENT,113,"$113,012.75 "
2010,COLLEGE OF SAINT ROSE,5-INDEPENDENT,112,"$176,997.49 "
2010,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,110,"$96,383.29 "
2010,ST JOSEPHS COLLEGE,5-INDEPENDENT,109,"$220,008.55 "
2010,SKIDMORE COLLEGE,5-INDEPENDENT,107,"$137,089.20 "
2010,HOBART AND WILLIAM SMITH COLLEGES,5-INDEPENDENT,104,"$89,886.10 "
2010,PACE UNIVERSITY,5-INDEPENDENT,104,"$152,654.94 "
2010,CUNY NYC COLLEGE OF TECHNOLOGY,1-CUNY SR,102,"$85,209.70 "
2010,SUC ENV SCI&FORESTRY,3-SUNY SO,99,"$95,336.00 "
2010,NEW YORK INST TECH 4YR,5-INDEPENDENT,95,"$129,309.52 "
2010,TOURO COLLEGE,5-INDEPENDENT,90,"$157,995.97 "
2010,COLUMBIA UNIV SCH ENGINEERING,5-INDEPENDENT,85,"$79,686.00 "
2010,DAEMEN COLLEGE,5-INDEPENDENT,84,"$90,041.40 "
2010,ST BONAVENTURE UNIVERSITY,5-INDEPENDENT,80,"$94,061.44 "
2010,CUNY YORK COLLEGE,1-CUNY SR,78,"$57,364.44 "
2010,BERKELEY COLLEGE,6-BUS. DEGREE,78,"$303,193.02 "
2010,MOHAWK VALLEY COMMUNITY COLLEGE,4-SUNY CC,77,"$138,090.43 "
2010,CUNY MANHATTAN CC,2-CUNY CC,76,"$107,964.88 "
2010,IONA COLLEGE,5-INDEPENDENT,76,"$201,081.10 "
2010,SYRACUSE UNIV UTICA COLLEGE,5-INDEPENDENT,76,"$73,394.97 "
2010,YESHIVA UNIVERSITY,5-INDEPENDENT,76,"$77,590.00 "
2010,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,75,"$71,234.17 "
2010,NASSAU COMMUNITY COLLEGE,4-SUNY CC,73,"$232,535.91 "
2010,CUNY KINGSBOROUGH CC,2-CUNY CC,70,"$114,010.19 "
2010,SUC PURCHASE,3-SUNY SO,70,"$204,771.75 "
2010,SUFFOLK COMMUNITY COLLEGE,4-SUNY CC,70,"$193,776.50 "
2010,CUNY LAGUARDIA CC,2-CUNY CC,64,"$106,322.03 "
2010,FINGER LAKES COMMUNITY COLLEGE,4-SUNY CC,62,"$149,977.24 "
2010,HUDSON VALLEY COMMUNITY COLLEGE,4-SUNY CC,61,"$50,146.34 "
2010,PACE UNIVERSITY WESTCHESTER,5-INDEPENDENT,61,"$176,368.61 "
2010,MERCY COLLEGE,5-INDEPENDENT,59,"$192,400.71 "
2010,ALFRED UNIVERSITY,5-INDEPENDENT,57,"$70,013.30 "
2010,D'YOUVILLE COLLEGE,5-INDEPENDENT,56,"$77,836.89 "
2010,HARTWICK COLLEGE,5-INDEPENDENT,55,"$74,924.00 "
2010,WAGNER COLLEGE,5-INDEPENDENT,54,"$135,991.53 "
2010,COOPER UNION ADVNCMT SCI ART,5-INDEPENDENT,52,"$48,536.00 "
2010,JAMESTOWN COMMUNITY COLLEGE,4-SUNY CC,51,"$69,763.52 "
2010,MOLLOY COLLEGE,5-INDEPENDENT,51,"$158,350.11 "
2010,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,51,"$323,391.70 "
2010,JEFFERSON COMMUNITY COLLEGE,4-SUNY CC,49,"$72,348.76 "
2010,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,46,"$55,048.97 "
2010,BARD COLLEGE,5-INDEPENDENT,46,"$36,017.00 "
2010,ST JOSEPHS COLLEGE,5-INDEPENDENT,46,"$83,697.35 "
2010,NIAGARA COMMUNITY COLLEGE,4-SUNY CC,45,"$75,999.02 "
2010,KEUKA COLLEGE,5-INDEPENDENT,45,"$61,130.68 "
2010,COL OF MT ST VINCENT 4YR SEM,5-INDEPENDENT,44,"$193,225.20 "
2010,ORANGE COUNTY COMMUNITY COLLEGE,4-SUNY CC,43,"$102,671.47 "
2010,THE SAGE COLLEGES,5-INDEPENDENT,42,"$36,582.37 "
2010,CUNY QUEENSBOROUGH CC,2-CUNY CC,41,"$68,853.93 "
2010,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,40,"$73,305.58 "
2010,MEDAILLE COLLEGE,5-INDEPENDENT,40,"$44,158.80 "
2010,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,39,"$52,180.69 "
2010,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,39,"$72,067.83 "
2010,ADIRONDACK COMMUNITY COLLEGE,4-SUNY CC,38,"$48,818.52 "
2010,SUNY COLLEGE AT OLD WESTBURY (UG),3-SUNY SO,36,"$51,611.69 "
2010,FASHION INST TECH-LOWER DIVISION,4-SUNY CC,36,"$94,925.88 "
2010,WELLS COLLEGE,5-INDEPENDENT,36,"$29,286.32 "
2010,CORNING COMMUNITY COLLEGE,4-SUNY CC,35,"$71,315.70 "
2010,CUNY MEDGER EVERS COLLEGE,1-CUNY SR,34,"$22,181.00 "
2010,GENESEE COMMUNITY COLLEGE,4-SUNY CC,34,"$57,509.40 "
2010,TOMPKINS CORTLAND COMM COLLEGE,4-SUNY CC,34,"$63,016.98 "
2010,ST FRANCIS COLLEGE,5-INDEPENDENT,34,"$70,043.20 "
2010,CUNY BRONX CC,2-CUNY CC,33,"$26,643.66 "
2010,PRATT INSTITUTE,5-INDEPENDENT,33,"$24,144.00 "
2010,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,32,"$62,312.26 "
2010,ALFRED UNIVERSITY,3-SUNY SO,31,"$20,872.00 "
2010,DOWLING COLLEGE,5-INDEPENDENT,31,"$138,138.69 "
2010,FASHION INST TECH UPPER DIVISION,4-SUNY CC,30,"$54,601.10 "
2010,MANHATTANVILLE COLLEGE,5-INDEPENDENT,30,"$86,937.95 "
2010,MONROE COLLEGE,6-BUS. DEGREE,30,"$81,351.04 "
2010,THE NEW SCHOOL,5-INDEPENDENT,29,"$65,027.77 "
2010,COLL OF NEW ROCHELLE NEW RESOURCE,5-INDEPENDENT,28,"$46,476.87 "
2010,CAZENOVIA COLLEGE,5-INDEPENDENT,27,"$26,030.00 "
2010,SCHOOL OF VISUAL ARTS,6-BUS. DEGREE,27,"$105,598.60 "
2010,MORRISVILLE STATE COLLEGE,3-SUNY SO,26,"$38,479.80 "
2010,BROOME COMMUNITY COLLEGE,4-SUNY CC,26,"$20,287.42 "
2010,ST THOMAS AQUINAS COLLEGE,5-INDEPENDENT,26,"$69,110.50 "
2010,SUNY COBLESKILL,3-SUNY SO,25,"$53,798.99 "
2010,SUNY MARITIME COLLEGE,3-SUNY SO,25,"$199,555.20 "
2010,DUTCHESS COMMUNITY COLLEGE,4-SUNY CC,25,"$40,160.74 "
2010,HERKIMER COMMUNITY COLLEGE,4-SUNY CC,25,"$22,973.53 "
2010,TROCAIRE COLLEGE,5-INDEPENDENT,25,"$44,582.76 "
2010,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,24,"$69,430.78 "
2010,ROCKLAND COMMUNITY COLLEGE,4-SUNY CC,24,"$79,503.51 "
2010,SARAH LAWRENCE COLLEGE,5-INDEPENDENT,24,"$35,127.80 "
2010,CUNY JOHN JAY COLLEGE GRAD,1-CUNY SR,22,"$51,338.68 "
2010,SUNY BUFFALO,3-SUNY SO,22,"$80,024.41 "
2010,WESTCHESTER COMMUNITY COLLEGE,4-SUNY CC,22,"$73,405.40 "
2010,MONROE COLLEGE,6-BUS. DEGREE,22,"$58,685.00 "
2010,CUNY HOSTOS CC,2-CUNY CC,21,"$19,749.00 "
2010,FULTON MONTGOMERY COMM COLLEGE,4-SUNY CC,21,"$27,186.52 "
2010,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,20,"$103,507.40 "
2010,COLUMBIA UNIV,5-INDEPENDENT,20,"$88,881.63 "
2010,CAYUGA COMMUNITY COLLEGE,4-SUNY CC,19,"$29,702.10 "
2010,NEW YORK UNIVERSITY GRAD,5-INDEPENDENT,19,"$95,215.36 "
2010,PAUL SMITHS COLLEGE,5-INDEPENDENT,19,"$38,664.10 "
2010,CLINTON COMMUNITY COLLEGE,4-SUNY CC,18,"$33,552.36 "
2010,SCHENECTADY COUNTY COMM COLLEGE,4-SUNY CC,18,"$26,780.16 "
2010,EXCELSIOR COLLEGE,5-INDEPENDENT,18,"$22,751.25 "
2010,NYACK COLLEGE,5-INDEPENDENT,18,"$27,239.48 "
2010,SUNY STONY BROOK,3-SUNY SO,17,"$62,650.28 "
2010,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,16,"$12,051.00 "
2010,BERKELEY COLLEGE,6-BUS. DEGREE,16,"$50,813.56 "
2010,ULSTER COMMUNITY COLLEGE,4-SUNY CC,15,"$17,469.30 "
2010,THE SAGE COLLEGES,5-INDEPENDENT,15,"$158,266.14 "
2010,VAUGHN COLL AERONAUTICS TECH,5-INDEPENDENT,15,"$16,552.65 "
2010,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,14,"$72,008.11 "
2010,MARYMOUNT MANHATTAN COLLEGE,5-INDEPENDENT,14,"$9,935.00 "
2010,ROBERTS WESLEYAN COLLEGE-GRAD,5-INDEPENDENT,14,"$176,675.64 "
2010,MORRISVILLE STATE COLLEGE,3-SUNY SO,13,"$30,595.35 "
2010,SUNY COBLESKILL,3-SUNY SO,13,"$37,508.86 "
2010,LAB INST OF MERCHANDISING,6-BUS. DEGREE,13,"$39,464.50 "
2010,SUNY AT ALBANY GRAD,3-SUNY SO,12,"$37,669.98 "
2010,TECHNICAL CAREER INSTITUTES,6-BUS. DEGREE,12,"$26,277.54 "
2010,CUNY QUEENS COLLEGE GRAD,1-CUNY SR,11,"$19,935.77 "
2010,SUC EMPIRE STATE COLLEGE,3-SUNY SO,11,"$16,561.99 "
2010,MEDAILLE COLLEGE GRAD,5-INDEPENDENT,11,"$37,043.50 "
2010,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,10,"$36,327.20 "
2010,DAEMEN COLLEGE GRAD,5-INDEPENDENT,10,"$92,045.10 "
2010,DOMINICAN COLLEGE OF BLAUVELT,5-INDEPENDENT,10,"$84,320.42 "
2010,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,10,"$16,804.63 "
2010,LONG ISLAND UNIVERSITY,5-INDEPENDENT,9,"$35,677.45 "
2010,WEBB INST OF NAVAL ARCH.,5-INDEPENDENT,9,"$4,266.00 "
2010,ASA INSTITUTE OF BUSINESS,6-BUS. DEGREE,9,"$9,535.05 "
2010,COLUMBIA U GRADUATE PROGRAMS,5-INDEPENDENT,8,"$30,482.37 "
2010,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,8,"$16,002.80 "
2010,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,8,"$31,433.50 "
2010,SYRACUSE UNIVERSITY UTICA COLLEGE,5-INDEPENDENT,8,"$14,605.25 "
2010,BRYANT & STRATTON ALBANY,6-BUS. DEGREE,8,"$17,905.60 "
2010,CUNY CITY COLLEGE GRAD,1-CUNY SR,7,"$12,954.56 "
2010,SUC BUFFALO,3-SUNY SO,7,"$10,046.84 "
2010,SUNY BUFFALO,3-SUNY SO,7,"$29,274.60 "
2010,COLUMBIA-GREENE COMMUNITY COLLEGE,4-SUNY CC,7,"$9,088.24 "
2010,SULLIVAN COMMUNITY COLLEGE,4-SUNY CC,7,"$9,177.40 "
2010,HILBERT COLLEGE,5-INDEPENDENT,7,"$10,154.15 "
2010,MARIST COLLEGE GRAD,5-INDEPENDENT,7,"$14,589.27 "
2010,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,7,"$25,741.95 "
2010,PACE UNIVERSITY GRAD,5-INDEPENDENT,7,"$36,055.91 "
2010,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,7,"$26,862.95 "
2010,FIVE TOWNS COLLEGE,6-BUS. DEGREE,7,"$10,354.43 "
2010,CUNY  BARUCH COLL GRAD,1-CUNY SR,6,"$12,920.71 "
2010,CUNY BROOKLYN COLLEGE GRAD,1-CUNY SR,6,"$9,098.29 "
2010,CUNY HUNTER COLLEGE GRAD,1-CUNY SR,6,"$24,545.31 "
2010,SUNY DOWNSTATE MEDICAL CENTER,3-SUNY SO,6,"$14,321.70 "
2010,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,6,"$48,144.98 "
2010,SUNY UPSTATE MEDICAL UNIV,3-SUNY SO,6,"$16,581.30 "
2010,NORTH COUNTRY COMMUNITY COLLEGE,4-SUNY CC,6,"$11,495.60 "
2010,CONCORDIA COLLEGE,5-INDEPENDENT,6,"$18,750.05 "
2010,EXCELSIOR COLLEGE GRAD,5-INDEPENDENT,6,"$20,933.33 "
2010,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,6,"$31,446.00 "
2010,BRYANT & STRATTON ROCHESTER,6-BUS. DEGREE,6,"$26,732.60 "
2010,CUNY GRAD SCH AND UNIV CENTER,1-CUNY SR,5,"$37,311.97 "
2010,CUNY GRAD SCH UNDERGRAD PROG,1-CUNY SR,5,"$11,154.76 "
2010,BROOKLYN LAW SCHOOL,5-INDEPENDENT,5,"$28,866.84 "
2010,CANISIUS COLLEGE GRAD,5-INDEPENDENT,5,"$15,260.19 "
2010,DAVIS COLLEGE,5-INDEPENDENT,5,"$9,307.10 "
2010,KEUKA COLLEGE,5-INDEPENDENT,5,"$14,956.23 "
2010,MANHATTAN SCHOOL OF MUSIC,5-INDEPENDENT,5,"$2,370.00 "
2010,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,5,"$68,839.82 "
2010,ST JOSEPH HOSP SCH NURS SYRACUSE,5-INDEPENDENT,5,"$3,922.00 "
2010,ST PAUL'S SCH NURSING SI,5-INDEPENDENT,5,"$58,288.80 "
2010,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,"$19,634.82 "
2010,ART INSTITUTE OF NEW YORK CITY,6-BUS. DEGREE,5,"$3,829.69 "
2010,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,5,"$16,742.99 "
2010,SUC BROCKPORT GRAD,3-SUNY SO,4,"$11,246.76 "
2010,SUNY BINGHAMTON(GRAD),3-SUNY SO,4,"$31,087.94 "
2010,BORICUA COLLEGE,5-INDEPENDENT,4,"$3,856.00 "
2010,CLARKSON UNIVERSITY- GRAD,5-INDEPENDENT,4,"$13,196.75 "
2010,COLUMBIA UNIV  INTL AFFAIRS GRAD,5-INDEPENDENT,4,"$18,292.61 "
2010,CROUSE HOSPITAL,5-INDEPENDENT,4,"$4,400.55 "
2010,JUILLIARD SCHOOL,5-INDEPENDENT,4,"$2,672.00 "
2010,ST JOSEPHS COLLEGE,5-INDEPENDENT,4,"$8,414.00 "
2010,COLL WESTCHESTER 2YR,6-BUS. DEGREE,4,"$21,309.80 "
2010,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,4,"$14,590.56 "
2010,ADELPHI UNIVERSITY,5-INDEPENDENT,3,"$17,168.75 "
2010,BRAMSON ORT COLLEGE,5-INDEPENDENT,3,"$19,112.80 "
2010,COLLEGE OF SAINT ROSE GRAD,5-INDEPENDENT,3,"$5,325.62 "
2010,COLUMBIA U TEACHERS COL GRAD,5-INDEPENDENT,3,"$44,847.10 "
2010,CORNELL UNIV.-JOHNSON GRAD SCHOOL,5-INDEPENDENT,3,"$12,189.75 "
2010,MERCY COLLEGE-GRAD,5-INDEPENDENT,3,"$12,561.92 "
2010,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,3,"$4,251.21 "
2010,ST BONAVENTURE UNIVERSITY GRAD,5-INDEPENDENT,3,"$7,180.17 "
2010,ST ELIZABETH COLG OF NURSING,5-INDEPENDENT,3,"$1,573.00 "
2010,ST JOHN FISHER COLLEGE-GRADUATE,5-INDEPENDENT,3,"$28,388.04 "
2010,ST JOHNS UNIVERSITY - GRAD,5-INDEPENDENT,3,"$8,534.42 "
2010,SYRACUSE UNIVERSITY GRAD,5-INDEPENDENT,3,"$10,965.97 "
2010,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,3,"$14,637.30 "
2010,BRIARCLIFFE COLLEGE-PATCHOGUE,6-BUS. DEGREE,3,"$10,981.97 "
2010,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,3,"$3,110.05 "
2010,BRYANT & STRATTON SYRACUSE,6-BUS. DEGREE,3,"$5,843.10 "
2010,EVEREST INSTITUTE,6-BUS. DEGREE,3,"$14,653.30 "
2010,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,3,"$8,888.25 "
2010,SUC NEW PALTZ,3-SUNY SO,2,"$21,843.80 "
2010,SUC OSWEGO,3-SUNY SO,2,"$1,819.66 "
2010,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,2,"$18,961.70 "
2010,DOWLING COLLEGE,5-INDEPENDENT,2,"$4,895.10 "
2010,HELENE FULD SCHOOL REG NURSING,5-INDEPENDENT,2,"$5,058.43 "
2010,MARIA COLLEGE-REGULAR DAY,5-INDEPENDENT,2,"$10,166.19 "
2010,MERCY COLLEGE,5-INDEPENDENT,2,"$2,676.55 "
2010,NEW YORK CHIROPRACTIC COLLEGE,5-INDEPENDENT,2,"$8,142.50 "
2010,NEW YORK INST TECH,5-INDEPENDENT,2,"$5,067.20 "
2010,NEW YORK LAW SCHOOL,5-INDEPENDENT,2,"$9,758.20 "
2010,NEW YORK SCHOOL INTERIOR DESIGN,5-INDEPENDENT,2,"$1,928.00 "
2010,NY COLL HEALTH PROF,5-INDEPENDENT,2,"$6,118.87 "
2010,NYACK COLLEGE,5-INDEPENDENT,2,"$9,758.20 "
2010,SAMARITAN HOSP NURSING,5-INDEPENDENT,2,"$4,308.33 "
2010,ST PAUL'S SCH NURSING,5-INDEPENDENT,2,"$4,895.10 "
2010,TOURO COLLEGE,5-INDEPENDENT,2,"$3,070.61 "
2010,AMERICAN ACAD OF DRAMATIC ARTS,6-BUS. DEGREE,2,"$5,304.10 "
2010,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,2,"$2,046.93 "
2010,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,2,"$9,758.20 "
2010,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,2,"$6,935.70 "
2010,NEW YORK CAREER INSTITUTE,6-BUS. DEGREE,2,"$17,062.95 "
2010,SWEDISH INSTITUTE,6-BUS. DEGREE,2,"$9,774.20 "
2010,UTICA SCHOOL OF COMMERCE,6-BUS. DEGREE,2,"$4,008.86 "
2010,FAXSTON ST LUKES SCHOOL RAD TECH,8-OTHER,2,$899.00 
2010,CUNY HERBERT H LEHMAN GRAD,1-CUNY SR,1,"$5,490.98 "
2010,SUC CORTLAND,3-SUNY SO,1,"$1,789.15 "
2010,SUC ENV SCI&FORESTRY,3-SUNY SO,1,"$2,431.54 "
2010,SUC FREDONIA,3-SUNY SO,1,$987.00 
2010,SUC OLD WESTBURY,3-SUNY SO,1,"$1,207.77 "
2010,SUC ONEONTA,3-SUNY SO,1,$403.82 
2010,SUC POTSDAM,3-SUNY SO,1,"$4,979.00 "
2010,SUNY BUFFALO,3-SUNY SO,1,"$2,431.55 "
2010,SUNY DOWNSTATE MED CENTER GRAD,3-SUNY SO,1,"$2,460.05 "
2010,SUNY PLATTSBURGH GRAD,3-SUNY SO,1,"$2,431.55 "
2010,SUNY UPSTATE MEDICAL UNIV. (GRAD),3-SUNY SO,1,"$3,655.32 "
2010,ALBANY MEDICAL COLLEGE,5-INDEPENDENT,1,"$4,879.10 "
2010,ALFRED UNIVERSITY GRAD,5-INDEPENDENT,1,"$2,431.55 "
2010,BORICUA COLLEGE,5-INDEPENDENT,1,"$4,879.10 "
2010,COLL OF NEW ROCHELLE GRAD,5-INDEPENDENT,1,"$18,796.50 "
2010,CORNELL UNIVERSITY GRAD,5-INDEPENDENT,1,"$2,447.55 "
2010,D'YOUVILLE COLLEGE,5-INDEPENDENT,1,"$3,655.31 "
2010,FORDHAM UNIVERSITY,5-INDEPENDENT,1,"$4,471.17 "
2010,FORDHAM UNIVERSITY,5-INDEPENDENT,1,"$5,490.99 "
2010,GRADUATE COLLEGE UNION UNIVERSITY,5-INDEPENDENT,1,"$4,503.40 "
2010,ITHACA COLLEGE,5-INDEPENDENT,1,"$4,139.09 "
2010,ITHACA COLLEGE PHYS/OCC THERAPY,5-INDEPENDENT,1,"$4,471.17 "
2010,LEMOYNE COLLEGE GRAD,5-INDEPENDENT,1,"$4,805.04 "
2010,MANHATTAN COLLEGE,5-INDEPENDENT,1,"$4,879.10 "
2010,MERCY COLLEGE GRAD,5-INDEPENDENT,1,"$3,247.40 "
2010,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,1,"$2,447.55 "
2010,MOLLOY COLLEGE,5-INDEPENDENT,1,"$1,819.66 "
2010,NAZARETH COLLEGE GRAD,5-INDEPENDENT,1,"$4,979.00 "
2010,PACE UNIVERSITY SCHOOL OF LAW,5-INDEPENDENT,1,"$4,879.10 "
2010,PAUL SMITHS COLLEGE,5-INDEPENDENT,1,$474.00 
2010,PHILLIPS BETH ISRAEL SCH.NURSING,5-INDEPENDENT,1,"$4,675.22 "
2010,PROFESSIONAL BUSINESS COLLEGE,5-INDEPENDENT,1,$474.00 
2010,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,1,$473.99 
2010,ST JOHN'S RIVERSIDE HOSPITAL,5-INDEPENDENT,1,$245.00 
2010,ST JOSEPHS COLLEGE - WEEKEND,5-INDEPENDENT,1,"$3,247.40 "
2010,ST THOMAS AQUINAS COLLEGE-GRAD,5-INDEPENDENT,1,"$4,979.00 "
2010,THE KING'S COLLEGE,5-INDEPENDENT,1,$474.00 
2010,TOURO COLLEGE,5-INDEPENDENT,1,"$4,879.10 "
2010,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,1,$474.00 
2010,"878 EDUCATION, LLC",6-BUS. DEGREE,1,"$1,454.00 "
2010,AMERICAN ACADEMY MCALLISTER INST.,6-BUS. DEGREE,1,$245.00 
2010,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,"$12,341.80 "
2010,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,$735.00 
2010,MONROE COLLEGE,6-BUS. DEGREE,1,"$1,766.00 "
2010,PACIFIC COLLEGE OF ORIENTAL MED,6-BUS. DEGREE,1,$473.99 
2010,PLAZA COLLEGE- BA,6-BUS. DEGREE,1,$220.50 
2010,PLAZA COLLEGE-2YR,6-BUS. DEGREE,1,"$1,875.00 "
2010,SANFORD BROWN INSTITUTE,6-BUS. DEGREE,1,"$4,895.10 "
2010,SCHOOL OF VISUAL ARTS-GRAD,6-BUS. DEGREE,1,"$4,879.10 "
2010,SIMMONS INSTITUTE FUNERAL SERVICE,6-BUS. DEGREE,1,$245.00 
2010,WOOD TOBE-COBURN SCHOOL,6-BUS. DEGREE,1,$735.00 
2010,GLOBAL BUSINESS INSTITUTE,7-BUS. NON-DEG,1,$474.00 
2010,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,$425.00 
2010,CENTRAL SUFFOLK SCH RAD TECH,8-OTHER,1,"$6,860.00 "
2010,CHAMPLAIN VLY SCHL OF RADIOLOGY,8-OTHER,1,$474.00 
2010,SAMARITAN HOSPITAL NURSING,8-OTHER,1,"$1,631.70 "
2010,ST ELIZABETH HOSP SCHOOL RAD TECH,8-OTHER,1,$474.00 
2010,ST JAMES MERCY HOSP SCH XRAY TECH,8-OTHER,1,"$1,454.00 "
2009,SUNY BUFFALO,3-SUNY SO,912,"$939,083.57 "
2009,CORNELL UNIVERSITY,5-INDEPENDENT,871,"$788,448.55 "
2009,SUNY BINGHAMTON,3-SUNY SO,846,"$936,891.24 "
2009,NEW YORK UNIVERSITY,5-INDEPENDENT,846,"$949,850.07 "
2009,SUNY STONY BROOK,3-SUNY SO,812,"$790,029.60 "
2009,SUC GENESEO,3-SUNY SO,736,"$694,354.14 "
2009,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,677,"$587,449.76 "
2009,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,568,"$467,306.90 "
2009,SYRACUSE UNIVERSITY (UNDERGRAD),5-INDEPENDENT,540,"$641,215.03 "
2009,ST JOHNS UNIVERSITY,5-INDEPENDENT,536,"$715,305.79 "
2009,CUNY CITY COLLEGE,1-CUNY SR,528,"$504,435.49 "
2009,CUNY HUNTER COLLEGE,1-CUNY SR,513,"$393,422.08 "
2009,RENSSELAER POLYTECHNIC INST,5-INDEPENDENT,457,"$400,873.88 "
2009,SUNY ALBANY (UNDERGRAD),3-SUNY SO,446,"$864,337.87 "
2009,CORNELL UNIV STATUTORY COLLEGES,3-SUNY SO,426,"$341,492.50 "
2009,CUNY BARUCH COLLEGE,1-CUNY SR,404,"$358,861.07 "
2009,FORDHAM UNIVERSITY,5-INDEPENDENT,389,"$662,574.10 "
2009,CUNY QUEENS COLLEGE,1-CUNY SR,353,"$305,531.11 "
2009,CLARKSON UNIVERSITY,5-INDEPENDENT,322,"$260,102.20 "
2009,ITHACA COLLEGE,5-INDEPENDENT,320,"$388,024.75 "
2009,CUNY BROOKLYN COLLEGE,1-CUNY SR,306,"$287,929.32 "
2009,SUC BROCKPORT (UNDERGRAD),3-SUNY SO,301,"$466,516.18 "
2009,CANISIUS COLLEGE,5-INDEPENDENT,261,"$246,503.59 "
2009,COLUMBIA UNIV,5-INDEPENDENT,261,"$259,648.90 "
2009,SUC OSWEGO (UNDERGRAD),3-SUNY SO,231,"$412,678.89 "
2009,SUC FREDONIA,3-SUNY SO,217,"$247,073.76 "
2009,SUC ONEONTA,3-SUNY SO,216,"$344,442.82 "
2009,LONG ISLAND UNIVERSITY,5-INDEPENDENT,213,"$511,701.72 "
2009,CUNY JOHN JAY COLLEGE,1-CUNY SR,211,"$299,138.39 "
2009,SIENA COLLEGE,5-INDEPENDENT,208,"$293,928.40 "
2009,SUC POTSDAM,3-SUNY SO,207,"$288,860.35 "
2009,SUC CORTLAND (UNDERGRAD),3-SUNY SO,199,"$385,486.70 "
2009,SUC NEW PALTZ,3-SUNY SO,198,"$349,065.86 "
2009,SUC BUFFALO,3-SUNY SO,190,"$345,276.04 "
2009,MONROE COMMUNITY COLLEGE,4-SUNY CC,188,"$250,879.24 "
2009,ERIE COMMUNITY COLL - ALL CAMPUS,4-SUNY CC,183,"$324,207.13 "
2009,HOFSTRA UNIVERSITY,5-INDEPENDENT,183,"$410,193.19 "
2009,NAZARETH COLLEGE,5-INDEPENDENT,179,"$194,664.05 "
2009,SUNY PLATTSBURGH,3-SUNY SO,178,"$287,620.81 "
2009,ST JOHN FISHER COLLEGE,5-INDEPENDENT,178,"$180,395.99 "
2009,BARNARD COLLEGE,5-INDEPENDENT,177,"$138,451.00 "
2009,CUNY HERBERT H LEHMAN COLLEGE,1-CUNY SR,173,"$155,308.10 "
2009,ALBANY COLLEGE OF PHARMACY,5-INDEPENDENT,162,"$118,927.50 "
2009,ST LAWRENCE UNIVERSITY,5-INDEPENDENT,161,"$170,168.35 "
2009,ADELPHI UNIVERSITY,5-INDEPENDENT,159,"$280,837.33 "
2009,LEMOYNE COLLEGE,5-INDEPENDENT,151,"$157,711.68 "
2009,COLGATE UNIVERSITY,5-INDEPENDENT,150,"$154,642.80 "
2009,MARIST COLLEGE,5-INDEPENDENT,150,"$391,418.74 "
2009,VASSAR COLLEGE,5-INDEPENDENT,150,"$108,905.00 "
