business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
2134,"CHIEFTAIN IRISH PUB, THE",198 05th St,San Francisco,CA,94103,37.781567,-122.405059,"(37.781567, -122.405059)",14155610916,2134_20161109,11/9/16 0:00,87,Routine - Unscheduled,2134_20161109_103103,High risk food holding temperature,High Risk
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20160504,5/4/16 0:00,57,Routine - Unscheduled,76615_20160504_103114,High risk vermin infestation,High Risk
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",,36673_20160901,9/1/16 0:00,79,Routine - Unscheduled,36673_20160901_103148,No thermometers or uncalibrated thermometers,Low Risk
547,LITTLE HENRY'S,3600 BALBOA St,San Francisco,CA,94121,37.775728,-122.497522,"(37.775728, -122.497522)",,547_20160412,4/12/16 0:00,98,Routine - Unscheduled,547_20160412_103142,Unclean nonfood contact surfaces,Low Risk
70137,Reveille Coffee Co.,200 Columbus St,San Francisco,CA,94133,,,,,70137_20160511,5/11/16 0:00,89,Routine - Unscheduled,70137_20160511_103139,Improper food storage,Low Risk
86271,Pacific Eatery,977 A North Point St,San Francisco,CA,94109,,,,,86271_20160628,6/28/16 0:00,87,Routine - Unscheduled,86271_20160628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20160902,9/2/16 0:00,96,Routine - Unscheduled,917_20160902_103120,Moderate risk food holding temperature,Moderate Risk
58673,New Luen Sing Fish Market,1207 Stockton St,San Francisco,CA,94133,37.796973,-122.408504,"(37.796973, -122.408504)",,58673_20160412,4/12/16 0:00,71,Routine - Unscheduled,58673_20160412_103114,High risk vermin infestation,High Risk
76223,AT&T PARK - (CART 6) Espresso & Dessert,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,76223_20160814,8/14/16 0:00,96,Routine - Unscheduled,76223_20160814_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2544,EMPEROR PALACE RESTAURANT,0530 BALBOA St,San Francisco,CA,94118,37.777253,-122.464359,"(37.777253, -122.464359)",,2544_20161205,12/5/16 0:00,81,Routine - Unscheduled,2544_20161205_103133,Foods not protected from contamination,Moderate Risk
5829,LAFAYETTE ELEMENTARY SCHOOL,4545 ANZA St,San Francisco,CA,94121,37.777603,-122.49649,"(37.777603, -122.49649)",14155758483,5829_20160412,4/12/16 0:00,100,Routine - Unscheduled,,,
60544,Manzoni,2790 Diamond St,San Francisco,CA,94131,37.73473,-122.433823,"(37.73473, -122.433823)",14155332251,60544_20160929,9/29/16 0:00,92,Routine - Unscheduled,60544_20160929_103157,Food safety certificate or food handler card not available,Low Risk
3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.478648,"(37.76344, -122.478648)",,3241_20160906,9/6/16 0:00,86,Routine - Unscheduled,3241_20160906_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
69762,Chili House Inc.,726 Clement St,San Francisco,CA,94118,,,,,69762_20160413,4/13/16 0:00,68,Routine - Unscheduled,69762_20160413_103132,Improper thawing methods,Moderate Risk
67985,Moya,121 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,67985_20160628,6/28/16 0:00,83,Routine - Unscheduled,67985_20160628_103156,Permit license or inspection report not posted,Low Risk
33198,Subway on Jefferson,333 Jefferson St #125,San Francisco,CA,94133,37.807923,-122.417887,"(37.807923, -122.417887)",,33198_20160812,8/12/16 0:00,,Reinspection/Followup,,,
81680,Sharetea,135 04th St,San Francisco,CA,94103,,,,14155220888,81680_20160930,9/30/16 0:00,94,Routine - Unscheduled,81680_20160930_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20160504,5/4/16 0:00,57,Routine - Unscheduled,76615_20160504_103108,Contaminated or adulterated food,High Risk
4960,Three Star Restaurant,2515 Noriega St,San Francisco,CA,94122,37.753583,-122.490839,"(37.753583, -122.490839)",,4960_20160413,4/13/16 0:00,71,Routine - Unscheduled,4960_20160413_103114,High risk vermin infestation,High Risk
140,Cafe Madeleine,300 California St,San Francisco,CA,94104,37.793268,-122.400323,"(37.793268, -122.400323)",,140_20160414,4/14/16 0:00,85,Routine - Unscheduled,140_20160414_103154,Unclean or degraded floors walls or ceilings,Low Risk
286,PUNJAB KABAB HOUSE,101 EDDY St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",,286_20160607,6/7/16 0:00,72,Routine - Unscheduled,286_20160607_103103,High risk food holding temperature,High Risk
1753,RED BALLOON,2763 MISSION St,San Francisco,CA,94110,37.752923,-122.418505,"(37.752923, -122.418505)",,1753_20160607,6/7/16 0:00,88,Routine - Unscheduled,1753_20160607_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5486,AT&T - 2114 Portables (Food/Wine Carts),24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500,5486_20160814,8/14/16 0:00,96,Routine - Unscheduled,5486_20160814_103129,Insufficient hot water or running water,Moderate Risk
1031,IL BORGO,500 FELL St,San Francisco,CA,94102,37.775538,-122.426264,"(37.775538, -122.426264)",,1031_20160922,9/22/16 0:00,,Reinspection/Followup,,,
87624,Proper Food,235 2nd St,San Francisco,CA,94105,,,,,87624_20160722,7/22/16 0:00,,New Construction,,,
3550,Noah's New York Bagels #2113,100 Bush St #102,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",,3550_20160405,4/5/16 0:00,,Complaint,3550_20160405_103144,Unapproved or unmaintained equipment or utensils,Low Risk
77484,Ming Kee Restaurant,1548 Ocean Ave,San Francisco,CA,94112,,,,14155338198,77484_20160329,3/29/16 0:00,88,Routine - Unscheduled,77484_20160329_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69181,Cha-Ya Restaurant,762 Valencia St,San Francisco,CA,94110,37.760777,-122.421505,"(37.760777, -122.421505)",14155257825,69181_20160330,3/30/16 0:00,92,Routine - Unscheduled,69181_20160330_103120,Moderate risk food holding temperature,Moderate Risk
7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN Ave,San Francisco,CA,94112,37.723133,-122.452707,"(37.723133, -122.452707)",14155588296,7689_20160811,8/11/16 0:00,98,Routine - Unscheduled,7689_20160811_103148,No thermometers or uncalibrated thermometers,Low Risk
33700,Casa Guadalupe #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,"(37.749194, -122.418116)",14155875145,33700_20141117,11/17/14 0:00,90,Routine - Unscheduled,33700_20141117_103161,Low risk vermin infestation,Low Risk
68764,Golden Gate Grill,449 Powell St 2nd Floor,San Francisco,CA,94102,,,,,68764_20160502,5/2/16 0:00,100,Routine - Unscheduled,,,
85714,"SK&L Trading, LLC",1101 Stockton St,San Francisco,CA,94133,,,,,85714_20161205,12/5/16 0:00,77,Routine - Unscheduled,85714_20161205_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
86997,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,,86997_20160509,5/9/16 0:00,,New Ownership,,,
58628,Players,Pier 39  Space L-11,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,58628_20160413,4/13/16 0:00,87,Routine - Unscheduled,58628_20160413_103139,Improper food storage,Low Risk
5913,ST CHARLES SCHOOL,3250 18th St,San Francisco,CA,94110,37.762074,-122.416107,"(37.762074, -122.416107)",14155867652,5913_20160906,9/6/16 0:00,92,Routine - Unscheduled,5913_20160906_103131,Moderate risk vermin infestation,Moderate Risk
37732,The Salvation Army,240 Turk St,San Francisco,CA,94102,37.782938,-122.413133,"(37.782938, -122.413133)",,37732_20160907,9/7/16 0:00,,Reinspection/Followup,,,
2755,SOCIALE,3665 SACRAMENTO St,San Francisco,CA,94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,2755_20161205,12/5/16 0:00,85,Routine - Unscheduled,2755_20161205_103114,High risk vermin infestation,High Risk
68058,"Home Maid Ravioli Co., Inc.",85 Bartlett St,San Francisco,CA,94110,,,,,68058_20160505,5/5/16 0:00,100,Routine - Unscheduled,,,
2292,ORIENTAL SEAFOOD RESTAURANT,2520 NORIEGA St,San Francisco,CA,94122,37.753638,-122.490712,"(37.753638, -122.490712)",,2292_20160414,4/14/16 0:00,90,Routine - Unscheduled,2292_20160414_103154,Unclean or degraded floors walls or ceilings,Low Risk
18728,Fat Belli Deli,2598 San Bruno Ave,San Francisco,CA,94134,37.728947,-122.404201,"(37.728947, -122.404201)",,18728_20160812,8/12/16 0:00,76,Routine - Unscheduled,18728_20160812_103107,Improper reheating of food,High Risk
59727,Luigi's Pizzeria,Pier 39  Space 211-212,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,59727_20160812,8/12/16 0:00,,Reinspection/Followup,,,
85655,Muguboka Restaurant,401 Balboa St,San Francisco,CA,94118,,,,14155666007,85655_20161205,12/5/16 0:00,,Complaint,,,
35852,Beach Street Grill,380 Beach St,San Francisco,CA,94133,37.807358,-122.415294,"(37.807358, -122.415294)",,35852_20161205,12/5/16 0:00,94,Routine - Unscheduled,35852_20161205_103154,Unclean or degraded floors walls or ceilings,Low Risk
134,Mint,400 McAllister St,San Francisco,CA,94102,37.780247,-122.418974,"(37.780247, -122.418974)",,134_20150806,8/6/15 0:00,98,Routine - Unscheduled,134_20150806_103145,Improper storage of equipment utensils or linens,Low Risk
75465,The Pizza Shop,3104 24th St,San Francisco,CA,94110,,,,,75465_20160113,1/13/16 0:00,100,Routine - Unscheduled,,,
74358,Mikkeller Bar,34 Mason St,San Francisco,CA,94102,,,,,74358_20160511,5/11/16 0:00,90,Routine - Unscheduled,74358_20160511_103142,Unclean nonfood contact surfaces,Low Risk
77580,Peet's Coffee & Tea,2080 Chestnut St,San Francisco,CA,94123,,,,14155632393,77580_20160801,8/1/16 0:00,,New Construction,,,
77759,Pizzeria Avellino,2769 Lombard St,San Francisco,CA,94129,,,,,77759_20160511,5/11/16 0:00,71,Routine - Unscheduled,77759_20160511_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.478648,"(37.76344, -122.478648)",,3241_20160906,9/6/16 0:00,86,Routine - Unscheduled,3241_20160906_103144,Unapproved or unmaintained equipment or utensils,Low Risk
65487,"Aslam's Rasoi, Inc.",1037 VALENCIA St,San Francisco,CA,94110,37.756293,-122.421016,"(37.756293, -122.421016)",,65487_20160930,9/30/16 0:00,,Reinspection/Followup,,,
82105,Five Sweets,1125 Ocean Ave 102,San Francisco,CA,94112,,,,14155683731,82105_20160812,8/12/16 0:00,90,Routine - Unscheduled,82105_20160812_103157,Food safety certificate or food handler card not available,Low Risk
68944,Peet's Coffee and Tea,1630 Holloway Ave,San Francisco,CA,94132,37.720877,-122.477651,"(37.720877, -122.477651)",14155374525,68944_20160509,5/9/16 0:00,100,Routine - Unscheduled,,,
62064,California Grocery,123 Eddy St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20160411,4/11/16 0:00,75,Routine - Unscheduled,62064_20160411_103150,Improper or defective plumbing,Low Risk
77564,New Cheung Hing Restaurant LLC.,2339 Noriega St,San Francisco,CA,94122,,,,14155815528,77564_20160503,5/3/16 0:00,73,Routine - Unscheduled,77564_20160503_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
13814,Go Go Market & Deli,99 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,13814_20160930,9/30/16 0:00,82,Routine - Unscheduled,13814_20160930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
87260,Senor Sisig,2277 Shafter Ave,San Francisco,CA,94124,,,,,87260_20160527,5/27/16 0:00,,New Construction,,,
75681,Tokyo Express Battery,77 Battery St Suite 100,San Francisco,CA,94111,,,,,75681_20160608,6/8/16 0:00,83,Routine - Unscheduled,75681_20160608_103103,High risk food holding temperature,High Risk
65873,Capurro's,498 Jefferson St,San Francisco,CA,94109,37.807649,-122.420744,"(37.807649, -122.420744)",,65873_20160815,8/15/16 0:00,83,Routine - Unscheduled,65873_20160815_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
82036,AT&T PARK - Food Stand,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,82036_20160814,8/14/16 0:00,96,Routine - Unscheduled,82036_20160814_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
4960,Three Star Restaurant,2515 Noriega St,San Francisco,CA,94122,37.753583,-122.490839,"(37.753583, -122.490839)",,4960_20160414,4/14/16 0:00,,Reinspection/Followup,,,
86180,"Tian Tian Market, Inc.",1117 Stockton St,San Francisco,CA,94133,,,,,86180_20161205,12/5/16 0:00,84,Routine - Unscheduled,86180_20161205_103147,Inadequate ventilation or lighting,Low Risk
66990,Bai Som Thai Kitchen,2121 CLEMENT St,San Francisco,CA,94121,37.782103,-122.482089,"(37.782103, -122.482089)",,66990_20160601,6/1/16 0:00,86,Routine - Unscheduled,66990_20160601_103138,Improper storage use or identification of toxic substances,Low Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20160413,4/13/16 0:00,76,Routine - Unscheduled,69282_20160413_103142,Unclean nonfood contact surfaces,Low Risk
79782,Deli 23,2449 23rd St,San Francisco,CA,94110,,,,,79782_20160503,5/3/16 0:00,92,Routine - Unscheduled,79782_20160503_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
85350,Marla Bakery,85 Bartlett St,San Francisco,CA,94110,,,,,85350_20160505,5/5/16 0:00,100,Routine - Unscheduled,,,
75523,Brioche Bakery & Cafe,210 Columbus Ave,San Francisco,CA,94133,,,,,75523_20160511,5/11/16 0:00,81,Routine - Unscheduled,75523_20160511_103156,Permit license or inspection report not posted,Low Risk
85609,Yo Soy Cafe Guatemalteco,4794 Mission St,San Francisco,CA,94112,,,,14155309215,85609_20161021,10/21/16 0:00,,Reinspection/Followup,,,
72120,Heartbaker LLC,1408 Clement St,San Francisco,CA,94118,,,,,72120_20160412,4/12/16 0:00,88,Routine - Unscheduled,72120_20160412_103132,Improper thawing methods,Moderate Risk
86868,Duc Loi's Pantry,"5900 3rd St, C2001",San Francisco,CA,94124,,,,,86868_20160728,7/28/16 0:00,,New Construction,,,
35855,Lava Restaurant & Lounge,527 BRYANT St,San Francisco,CA,94107,37.780728,-122.396522,"(37.780728, -122.396522)",,35855_20170105,1/5/17 0:00,87,Routine - Unscheduled,35855_20170105_103109,Unclean or unsanitary food contact surfaces,High Risk
24279,Park Gyros,1201 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,24279_20160815,8/15/16 0:00,94,Routine - Unscheduled,24279_20160815_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
80081,Good MongKok Bakery,1039 Stockton St,San Francisco,CA,94108,,,,,80081_20170104,1/4/17 0:00,78,Routine - Unscheduled,80081_20170104_103154,Unclean or degraded floors walls or ceilings,Low Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,San Francisco,CA,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20160413,4/13/16 0:00,88,Routine - Unscheduled,3253_20160413_103120,Moderate risk food holding temperature,Moderate Risk
82945,Smitten Ice Cream,2404 California St,San Francisco,CA,94115,,,,,82945_20160927,9/27/16 0:00,94,Routine - Unscheduled,82945_20160927_103131,Moderate risk vermin infestation,Moderate Risk
38929,Jelly Donut,3198 24th St,San Francisco,CA,94110,37.752439,-122.41625,"(37.752439, -122.41625)",,38929_20160114,1/14/16 0:00,88,Routine - Unscheduled,38929_20160114_103156,Permit license or inspection report not posted,Low Risk
58850,Woerner's Liquor,901 Geary St,San Francisco,CA,94109,37.786053,-122.418327,"(37.786053, -122.418327)",,58850_20160906,9/6/16 0:00,79,Routine - Unscheduled,58850_20160906_103112,No hot water or running water,High Risk
39888,Henry's Hunan Restaurant,1708 CHURCH St,San Francisco,CA,94131,37.743427,-122.426664,"(37.743427, -122.426664)",,39888_20160929,9/29/16 0:00,94,Routine - Unscheduled,39888_20160929_103120,Moderate risk food holding temperature,Moderate Risk
1970,MICADO  RESTAURANT,2126 IRVING St,San Francisco,CA,94122,37.763468,-122.480646,"(37.763468, -122.480646)",,1970_20161207,12/7/16 0:00,86,Routine - Unscheduled,1970_20161207_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
62735,China Express Deli,2732 MISSION St,San Francisco,CA,94110,37.7533,-122.41863,"(37.7533, -122.41863)",,62735_20161107,11/7/16 0:00,76,Routine - Unscheduled,62735_20161107_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4685,NORMAN'S LIQUOR & DELI,733 Randolph St,San Francisco,CA,94132,37.714204,-122.469193,"(37.714204, -122.469193)",14155580088,4685_20161203,12/3/16 0:00,96,Routine - Unscheduled,4685_20161203_103156,Permit license or inspection report not posted,Low Risk
18728,Fat Belli Deli,2598 San Bruno Ave,San Francisco,CA,94134,37.728947,-122.404201,"(37.728947, -122.404201)",,18728_20160812,8/12/16 0:00,76,Routine - Unscheduled,18728_20160812_103103,High risk food holding temperature,High Risk
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20160504,5/4/16 0:00,57,Routine - Unscheduled,76615_20160504_103154,Unclean or degraded floors walls or ceilings,Low Risk
64380,Michael Mina Restaurant,252 California St,San Francisco,CA,94111,37.793338,-122.399583,"(37.793338, -122.399583)",14155350791,64380_20160414,4/14/16 0:00,86,Routine - Unscheduled,64380_20160414_103147,Inadequate ventilation or lighting,Low Risk
3550,Noah's New York Bagels #2113,100 Bush St #102,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",,3550_20160405,4/5/16 0:00,,Complaint,3550_20160405_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
84573,Sugoi Sushi,1152 Valencia St,San Francisco,CA,94110,,,,14155408442,84573_20160412,4/12/16 0:00,,Reinspection/Followup,,,
86549,Crepes Sil Vous Plait,2175 Market St,San Francisco,CA,94114,,,,14155936974,86549_20160328,3/28/16 0:00,100,Routine - Unscheduled,,,
77031,Golden Horse Restaurant,1060 Hyde St,San Francisco,CA,94109,,,,,77031_20160930,9/30/16 0:00,68,Routine - Unscheduled,77031_20160930_103102,Unclean hands or improper use of gloves,High Risk
37389,China House Jumbo Seafood Restaurant,2237 Powell Street,San Francisco,CA,94133,37.805514,-122.411914,"(37.805514, -122.411914)",,37389_20161205,12/5/16 0:00,90,Routine - Unscheduled,37389_20161205_103145,Improper storage of equipment utensils or linens,Low Risk
32736,Maru Sushi,529 Powell St,San Francisco,CA,94102,37.789664,-122.408724,"(37.789664, -122.408724)",,32736_20160907,9/7/16 0:00,,Reinspection/Followup,,,
1632,SWEET CHINITO,3100 MISSION St,San Francisco,CA,94110,37.748164,-122.418241,"(37.748164, -122.418241)",,1632_20160810,8/10/16 0:00,92,Routine - Unscheduled,1632_20160810_103154,Unclean or degraded floors walls or ceilings,Low Risk
38379,Mi Ranchito Produce,2169 Mission St,San Francisco,CA,94110,37.762344,-122.419386,"(37.762344, -122.419386)",,38379_20161205,12/5/16 0:00,,Complaint,,,
7496,Peralta,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7496_20160518,5/18/16 0:00,88,Routine - Unscheduled,7496_20160518_103142,Unclean nonfood contact surfaces,Low Risk
77031,Golden Horse Restaurant,1060 Hyde St,San Francisco,CA,94109,,,,,77031_20160930,9/30/16 0:00,68,Routine - Unscheduled,77031_20160930_103139,Improper food storage,Low Risk
1833,Rogue Ales Public House,673 Union St,San Francisco,CA,94133,37.800254,-122.410447,"(37.800254, -122.410447)",,1833_20160413,4/13/16 0:00,78,Routine - Unscheduled,1833_20160413_103154,Unclean or degraded floors walls or ceilings,Low Risk
86590,Fork and Spoon Productions,"2565 03rd St, #336",San Francisco,CA,94107,,,,,86590_20160923,9/23/16 0:00,,Reinspection/Followup,,,
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20160502,5/2/16 0:00,84,Routine - Unscheduled,1005_20160502_103131,Moderate risk vermin infestation,Moderate Risk
75123,Happy Bakery,2253 Irving St,San Francisco,CA,94122,,,,14155661386,75123_20161206,12/6/16 0:00,89,Routine - Unscheduled,75123_20161206_103142,Unclean nonfood contact surfaces,Low Risk
2110,A La Turca,869 Geary St,San Francisco,CA,94109,37.786143,-122.417617,"(37.786143, -122.417617)",,2110_20160906,9/6/16 0:00,63,Routine - Unscheduled,2110_20160906_103143,Inadequate warewashing facilities or equipment,Low Risk
81758,Super Save Supermarket,4517 03rd St,San Francisco,CA,94124,,,,,81758_20160404,4/4/16 0:00,88,Routine - Unscheduled,81758_20160404_103161,Low risk vermin infestation,Low Risk
64805,Andersen Bread,1390 Market St Suite 110,San Francisco,CA,94102,37.777053,-122.416939,"(37.777053, -122.416939)",14150427100,64805_20170105,1/5/17 0:00,94,Routine - Unscheduled,64805_20170105_103120,Moderate risk food holding temperature,Moderate Risk
